"Project","Category","FileName","Type","SizeKB","LastModified","FullPath"
"12SB Hunters Landing","Rich Development\FINAL DRAW","4-9-2026 Executed Waiver & Release Dry Creek Structures Hunter's Landing.pdf",".pdf","198.8","2026-04-10 13:14","I:\.shortcut-targets-by-id\1fkt3Xe3wDSNU3-8StUP8qu7ATEJkGMI0\Summa Terra Ventures Company Folder\Projects\Utah\12SB - Hunter's Landing\Construction\Draws\Rich Development\FINAL DRAW\4-9-2026 Executed Waiver & Release Dry Creek Structures Hunter's Landing.pdf"
"12SB Hunters Landing","Rich Development\FINAL DRAW","Rich Development - lien waiver (1).pdf",".pdf","35.5","2026-04-14 16:15","I:\.shortcut-targets-by-id\1fkt3Xe3wDSNU3-8StUP8qu7ATEJkGMI0\Summa Terra Ventures Company Folder\Projects\Utah\12SB - Hunter's Landing\Construction\Draws\Rich Development\FINAL DRAW\Rich Development - lien waiver (1).pdf"
"12SB Hunters Landing","Rich Development\FINAL DRAW","4-14-2026 Recorded Lien Release Salmon HVAC Hunter's Landing.pdf",".pdf","145.1","2026-04-15 13:02","I:\.shortcut-targets-by-id\1fkt3Xe3wDSNU3-8StUP8qu7ATEJkGMI0\Summa Terra Ventures Company Folder\Projects\Utah\12SB - Hunter's Landing\Construction\Draws\Rich Development\FINAL DRAW\4-14-2026 Recorded Lien Release Salmon HVAC Hunter's Landing.pdf"
"12SB Hunters Landing","Rich Development\FINAL DRAW","4-8-2026 Recorded Release of Construction Lien Kilgore Hunter's Landing.pdf",".pdf","331.8","2026-04-20 12:54","I:\.shortcut-targets-by-id\1fkt3Xe3wDSNU3-8StUP8qu7ATEJkGMI0\Summa Terra Ventures Company Folder\Projects\Utah\12SB - Hunter's Landing\Construction\Draws\Rich Development\FINAL DRAW\4-8-2026 Recorded Release of Construction Lien Kilgore Hunter's Landing.pdf"
"12SB Hunters Landing","Rich Development\FINAL DRAW\Past Work","[OLD] 4-9-2026 Executed Waiver & Release Salmon HVAC Hunter's Landing.pdf",".pdf","997.9","2026-04-15 13:01","I:\.shortcut-targets-by-id\1fkt3Xe3wDSNU3-8StUP8qu7ATEJkGMI0\Summa Terra Ventures Company Folder\Projects\Utah\12SB - Hunter's Landing\Construction\Draws\Rich Development\FINAL DRAW\Past Work\[OLD] 4-9-2026 Executed Waiver & Release Salmon HVAC Hunter's Landing.pdf"
"12SB Hunters Landing","Rich Development\Draw #16 (29)","Hunters Landing Draw #29 (9-10-25)V2 (Signed).pdf",".pdf","20075.1","2025-09-15 15:36","I:\.shortcut-targets-by-id\1fkt3Xe3wDSNU3-8StUP8qu7ATEJkGMI0\Summa Terra Ventures Company Folder\Projects\Utah\12SB - Hunter's Landing\Construction\Draws\Rich Development\Draw #16 (29)\Hunters Landing Draw #29 (9-10-25)V2 (Signed).pdf"
"12SB Hunters Landing","Rich Development\Draw #16 (29)","Hunters Landing Draw #29 (8-12-25).pdf",".pdf","22334.8","2025-08-19 14:48","I:\.shortcut-targets-by-id\1fkt3Xe3wDSNU3-8StUP8qu7ATEJkGMI0\Summa Terra Ventures Company Folder\Projects\Utah\12SB - Hunter's Landing\Construction\Draws\Rich Development\Draw #16 (29)\Hunters Landing Draw #29 (8-12-25).pdf"
"12SB Hunters Landing","Rich Development\Draw #16 (29)","Copy of Hunters Landing Rebuild Cost Tracker.xlsx",".xlsx","28.6","2025-08-19 16:01","I:\.shortcut-targets-by-id\1fkt3Xe3wDSNU3-8StUP8qu7ATEJkGMI0\Summa Terra Ventures Company Folder\Projects\Utah\12SB - Hunter's Landing\Construction\Draws\Rich Development\Draw #16 (29)\Copy of Hunters Landing Rebuild Cost Tracker.xlsx"
"12SB Hunters Landing","Rich Development\Draw #16 (29)","Hunters Landing remaining bank funds.xlsx",".xlsx","22.1","2025-08-28 15:00","I:\.shortcut-targets-by-id\1fkt3Xe3wDSNU3-8StUP8qu7ATEJkGMI0\Summa Terra Ventures Company Folder\Projects\Utah\12SB - Hunter's Landing\Construction\Draws\Rich Development\Draw #16 (29)\Hunters Landing remaining bank funds.xlsx"
"12SB Hunters Landing","Rich Development\Draw #16 (29)","HL Final Draw Analysis.gsheet",".gsheet","0.2","2025-08-28 16:10","I:\.shortcut-targets-by-id\1fkt3Xe3wDSNU3-8StUP8qu7ATEJkGMI0\Summa Terra Ventures Company Folder\Projects\Utah\12SB - Hunter's Landing\Construction\Draws\Rich Development\Draw #16 (29)\HL Final Draw Analysis.gsheet"
"12SB Hunters Landing","Rich Development\Draw #16 (29)","Hunters Landing Draw #29 (9-10-25)V2 (Submitted to Bank).pdf",".pdf","20518.2","2025-09-30 14:50","I:\.shortcut-targets-by-id\1fkt3Xe3wDSNU3-8StUP8qu7ATEJkGMI0\Summa Terra Ventures Company Folder\Projects\Utah\12SB - Hunter's Landing\Construction\Draws\Rich Development\Draw #16 (29)\Hunters Landing Draw #29 (9-10-25)V2 (Submitted to Bank).pdf"
"12SB Hunters Landing","Rich Development\Draw #1","HL draw # 1 1-5-24.pdf",".pdf","3535.2","2024-01-08 18:58","I:\.shortcut-targets-by-id\1fkt3Xe3wDSNU3-8StUP8qu7ATEJkGMI0\Summa Terra Ventures Company Folder\Projects\Utah\12SB - Hunter's Landing\Construction\Draws\Rich Development\Draw #1\HL draw # 1 1-5-24.pdf"
"12SB Hunters Landing","Rich Development\Draw #1","Insurance Payment.jpg",".jpg","47.1","2024-01-10 14:48","I:\.shortcut-targets-by-id\1fkt3Xe3wDSNU3-8StUP8qu7ATEJkGMI0\Summa Terra Ventures Company Folder\Projects\Utah\12SB - Hunter's Landing\Construction\Draws\Rich Development\Draw #1\Insurance Payment.jpg"
"12SB Hunters Landing","Rich Development\Draw #1","Insurance Payment.pdf",".pdf","48.6","2024-01-10 16:27","I:\.shortcut-targets-by-id\1fkt3Xe3wDSNU3-8StUP8qu7ATEJkGMI0\Summa Terra Ventures Company Folder\Projects\Utah\12SB - Hunter's Landing\Construction\Draws\Rich Development\Draw #1\Insurance Payment.pdf"
"12SB Hunters Landing","Rich Development\Draw #2","HL draw # 2..xlsx",".xlsx","135.5","2024-02-14 11:51","I:\.shortcut-targets-by-id\1fkt3Xe3wDSNU3-8StUP8qu7ATEJkGMI0\Summa Terra Ventures Company Folder\Projects\Utah\12SB - Hunter's Landing\Construction\Draws\Rich Development\Draw #2\HL draw # 2..xlsx"
"12SB Hunters Landing","Rich Development\Draw #2","HL draw 2 Feb 20th 2024.pdf",".pdf","7545.5","2024-08-06 11:51","I:\.shortcut-targets-by-id\1fkt3Xe3wDSNU3-8StUP8qu7ATEJkGMI0\Summa Terra Ventures Company Folder\Projects\Utah\12SB - Hunter's Landing\Construction\Draws\Rich Development\Draw #2\HL draw 2 Feb 20th 2024.pdf"
"12SB Hunters Landing","Rich Development\Draw #2\Archive","HL draw # 2..pdf",".pdf","99.8","2024-02-14 11:54","I:\.shortcut-targets-by-id\1fkt3Xe3wDSNU3-8StUP8qu7ATEJkGMI0\Summa Terra Ventures Company Folder\Projects\Utah\12SB - Hunter's Landing\Construction\Draws\Rich Development\Draw #2\Archive\HL draw # 2..pdf"
"12SB Hunters Landing","Rich Development\Draw #2\Archive","Hunters Landing Draw # 2 Feb 13-2024.pdf",".pdf","4702.7","2024-02-14 12:12","I:\.shortcut-targets-by-id\1fkt3Xe3wDSNU3-8StUP8qu7ATEJkGMI0\Summa Terra Ventures Company Folder\Projects\Utah\12SB - Hunter's Landing\Construction\Draws\Rich Development\Draw #2\Archive\Hunters Landing Draw # 2 Feb 13-2024.pdf"
"12SB Hunters Landing","Rich Development\Draw #3","Bank Check.pdf",".pdf","485.1","2024-03-25 17:18","I:\.shortcut-targets-by-id\1fkt3Xe3wDSNU3-8StUP8qu7ATEJkGMI0\Summa Terra Ventures Company Folder\Projects\Utah\12SB - Hunter's Landing\Construction\Draws\Rich Development\Draw #3\Bank Check.pdf"
"12SB Hunters Landing","Rich Development\Draw #3","HL March draw 3-7-2024.pdf",".pdf","2406.1","2024-03-25 17:25","I:\.shortcut-targets-by-id\1fkt3Xe3wDSNU3-8StUP8qu7ATEJkGMI0\Summa Terra Ventures Company Folder\Projects\Utah\12SB - Hunter's Landing\Construction\Draws\Rich Development\Draw #3\HL March draw 3-7-2024.pdf"
"12SB Hunters Landing","Rich Development\Draw #4","April 2-2024 HL draw.pdf",".pdf","4829.2","2024-04-12 13:20","I:\.shortcut-targets-by-id\1fkt3Xe3wDSNU3-8StUP8qu7ATEJkGMI0\Summa Terra Ventures Company Folder\Projects\Utah\12SB - Hunter's Landing\Construction\Draws\Rich Development\Draw #4\April 2-2024 HL draw.pdf"
"12SB Hunters Landing","Rich Development\Draw #5","HL May 8th draw 05.pdf",".pdf","473","2025-04-28 11:54","I:\.shortcut-targets-by-id\1fkt3Xe3wDSNU3-8StUP8qu7ATEJkGMI0\Summa Terra Ventures Company Folder\Projects\Utah\12SB - Hunter's Landing\Construction\Draws\Rich Development\Draw #5\HL May 8th draw 05.pdf"
"12SB Hunters Landing","Rich Development\Draw #5","HL May Draw....pdf",".pdf","5365.3","2025-05-01 16:20","I:\.shortcut-targets-by-id\1fkt3Xe3wDSNU3-8StUP8qu7ATEJkGMI0\Summa Terra Ventures Company Folder\Projects\Utah\12SB - Hunter's Landing\Construction\Draws\Rich Development\Draw #5\HL May Draw....pdf"
"12SB Hunters Landing","Rich Development\Draw #5\Archive","Hunters Landing May draw.pdf",".pdf","5466.3","2024-06-03 09:39","I:\.shortcut-targets-by-id\1fkt3Xe3wDSNU3-8StUP8qu7ATEJkGMI0\Summa Terra Ventures Company Folder\Projects\Utah\12SB - Hunter's Landing\Construction\Draws\Rich Development\Draw #5\Archive\Hunters Landing May draw.pdf"
"12SB Hunters Landing","Rich Development\Draw #5\Archive","Copy of Hunters Landing May draw.pdf",".pdf","5466.3","2024-07-12 16:13","I:\.shortcut-targets-by-id\1fkt3Xe3wDSNU3-8StUP8qu7ATEJkGMI0\Summa Terra Ventures Company Folder\Projects\Utah\12SB - Hunter's Landing\Construction\Draws\Rich Development\Draw #5\Archive\Copy of Hunters Landing May draw.pdf"
"12SB Hunters Landing","Rich Development\Draw #6","Hunters Landing Cost tracker.xlsx",".xlsx","13.8","2024-06-06 10:27","I:\.shortcut-targets-by-id\1fkt3Xe3wDSNU3-8StUP8qu7ATEJkGMI0\Summa Terra Ventures Company Folder\Projects\Utah\12SB - Hunter's Landing\Construction\Draws\Rich Development\Draw #6\Hunters Landing Cost tracker.xlsx"
"12SB Hunters Landing","Rich Development\Draw #6","Hunters Landing June draw.pdf",".pdf","4875.8","2024-06-10 19:32","I:\.shortcut-targets-by-id\1fkt3Xe3wDSNU3-8StUP8qu7ATEJkGMI0\Summa Terra Ventures Company Folder\Projects\Utah\12SB - Hunter's Landing\Construction\Draws\Rich Development\Draw #6\Hunters Landing June draw.pdf"
"12SB Hunters Landing","Rich Development\Draw #6","HL Waivers.pdf",".pdf","1355.5","2024-06-11 10:05","I:\.shortcut-targets-by-id\1fkt3Xe3wDSNU3-8StUP8qu7ATEJkGMI0\Summa Terra Ventures Company Folder\Projects\Utah\12SB - Hunter's Landing\Construction\Draws\Rich Development\Draw #6\HL Waivers.pdf"
"12SB Hunters Landing","Rich Development\Draw #6","Hunter's Landing June Draw Request Sheet (signed).pdf",".pdf","307.6","2024-06-26 15:35","I:\.shortcut-targets-by-id\1fkt3Xe3wDSNU3-8StUP8qu7ATEJkGMI0\Summa Terra Ventures Company Folder\Projects\Utah\12SB - Hunter's Landing\Construction\Draws\Rich Development\Draw #6\Hunter's Landing June Draw Request Sheet (signed).pdf"
"12SB Hunters Landing","Rich Development\Draw #6","Copy of Hunters Landing June draw.pdf",".pdf","4875.8","2024-07-12 16:11","I:\.shortcut-targets-by-id\1fkt3Xe3wDSNU3-8StUP8qu7ATEJkGMI0\Summa Terra Ventures Company Folder\Projects\Utah\12SB - Hunter's Landing\Construction\Draws\Rich Development\Draw #6\Copy of Hunters Landing June draw.pdf"
"12SB Hunters Landing","Rich Development\Draw #7","8-29-24 July Draw 07 Hunter's Landing.pdf",".pdf","5111.1","2025-04-28 11:57","I:\.shortcut-targets-by-id\1fkt3Xe3wDSNU3-8StUP8qu7ATEJkGMI0\Summa Terra Ventures Company Folder\Projects\Utah\12SB - Hunter's Landing\Construction\Draws\Rich Development\Draw #7\8-29-24 July Draw 07 Hunter's Landing.pdf"
"12SB Hunters Landing","Rich Development\Draw #7\Old","G702_Hunters Landing_ TST.pdf",".pdf","165","2024-07-25 09:53","I:\.shortcut-targets-by-id\1fkt3Xe3wDSNU3-8StUP8qu7ATEJkGMI0\Summa Terra Ventures Company Folder\Projects\Utah\12SB - Hunter's Landing\Construction\Draws\Rich Development\Draw #7\Old\G702_Hunters Landing_ TST.pdf"
"12SB Hunters Landing","Rich Development\Draw #7\Old","HuntersLanding 702 Fox.pdf",".pdf","4042.2","2024-07-25 09:53","I:\.shortcut-targets-by-id\1fkt3Xe3wDSNU3-8StUP8qu7ATEJkGMI0\Summa Terra Ventures Company Folder\Projects\Utah\12SB - Hunter's Landing\Construction\Draws\Rich Development\Draw #7\Old\HuntersLanding 702 Fox.pdf"
"12SB Hunters Landing","Rich Development\Draw #7\Old","unnamed.jpg",".jpg","49.1","2024-07-25 09:54","I:\.shortcut-targets-by-id\1fkt3Xe3wDSNU3-8StUP8qu7ATEJkGMI0\Summa Terra Ventures Company Folder\Projects\Utah\12SB - Hunter's Landing\Construction\Draws\Rich Development\Draw #7\Old\unnamed.jpg"
"12SB Hunters Landing","Rich Development\Draw #7\Old","Boardwalk revised invoice.pdf",".pdf","37","2024-07-25 09:54","I:\.shortcut-targets-by-id\1fkt3Xe3wDSNU3-8StUP8qu7ATEJkGMI0\Summa Terra Ventures Company Folder\Projects\Utah\12SB - Hunter's Landing\Construction\Draws\Rich Development\Draw #7\Old\Boardwalk revised invoice.pdf"
"12SB Hunters Landing","Rich Development\Draw #7\Old","OLD Hunters Landing July 2024 draw.pdf",".pdf","8549.4","2024-08-05 11:48","I:\.shortcut-targets-by-id\1fkt3Xe3wDSNU3-8StUP8qu7ATEJkGMI0\Summa Terra Ventures Company Folder\Projects\Utah\12SB - Hunter's Landing\Construction\Draws\Rich Development\Draw #7\Old\OLD Hunters Landing July 2024 draw.pdf"
"12SB Hunters Landing","Rich Development\Draw #7\Old","OLD Hunter's Landing July Draw Docs (1).pdf",".pdf","7803.3","2024-08-05 11:48","I:\.shortcut-targets-by-id\1fkt3Xe3wDSNU3-8StUP8qu7ATEJkGMI0\Summa Terra Ventures Company Folder\Projects\Utah\12SB - Hunter's Landing\Construction\Draws\Rich Development\Draw #7\Old\OLD Hunter's Landing July Draw Docs (1).pdf"
"12SB Hunters Landing","Rich Development\Draw #7\Old","OLD HL July 26th draw.pdf",".pdf","388.3","2024-08-05 11:48","I:\.shortcut-targets-by-id\1fkt3Xe3wDSNU3-8StUP8qu7ATEJkGMI0\Summa Terra Ventures Company Folder\Projects\Utah\12SB - Hunter's Landing\Construction\Draws\Rich Development\Draw #7\Old\OLD HL July 26th draw.pdf"
"12SB Hunters Landing","Rich Development\Draw #7\Old","OLD Hunter's Landing July Draw Docs (version 6).pdf",".pdf","6054.3","2024-08-07 12:28","I:\.shortcut-targets-by-id\1fkt3Xe3wDSNU3-8StUP8qu7ATEJkGMI0\Summa Terra Ventures Company Folder\Projects\Utah\12SB - Hunter's Landing\Construction\Draws\Rich Development\Draw #7\Old\OLD Hunter's Landing July Draw Docs (version 6).pdf"
"12SB Hunters Landing","Rich Development\Draw #7\Old","OLD Hunter's Landing July Draw Docs.pdf",".pdf","6021.2","2024-08-07 12:29","I:\.shortcut-targets-by-id\1fkt3Xe3wDSNU3-8StUP8qu7ATEJkGMI0\Summa Terra Ventures Company Folder\Projects\Utah\12SB - Hunter's Landing\Construction\Draws\Rich Development\Draw #7\Old\OLD Hunter's Landing July Draw Docs.pdf"
"12SB Hunters Landing","Rich Development\Draw #7\Old","SIGNED Hunter's Landing July Draw (8-7-24) Docs (version 3).pdf",".pdf","5555.2","2024-08-07 12:29","I:\.shortcut-targets-by-id\1fkt3Xe3wDSNU3-8StUP8qu7ATEJkGMI0\Summa Terra Ventures Company Folder\Projects\Utah\12SB - Hunter's Landing\Construction\Draws\Rich Development\Draw #7\Old\SIGNED Hunter's Landing July Draw (8-7-24) Docs (version 3).pdf"
"12SB Hunters Landing","Rich Development\Draw #7\Old","Hunter's Landing Aug Draw Docs (8-27-24) (1) (version 2).pdf",".pdf","24871.3","2024-08-28 14:00","I:\.shortcut-targets-by-id\1fkt3Xe3wDSNU3-8StUP8qu7ATEJkGMI0\Summa Terra Ventures Company Folder\Projects\Utah\12SB - Hunter's Landing\Construction\Draws\Rich Development\Draw #7\Old\Hunter's Landing Aug Draw Docs (8-27-24) (1) (version 2).pdf"
"12SB Hunters Landing","Rich Development\Draw #8","UFIRST.pdf",".pdf","423.9","2024-09-11 08:36","I:\.shortcut-targets-by-id\1fkt3Xe3wDSNU3-8StUP8qu7ATEJkGMI0\Summa Terra Ventures Company Folder\Projects\Utah\12SB - Hunter's Landing\Construction\Draws\Rich Development\Draw #8\UFIRST.pdf"
"12SB Hunters Landing","Rich Development\Draw #8","Hunter's Landing Aug Draw Docs (9-10-24).pdf",".pdf","20944.9","2024-09-11 08:41","I:\.shortcut-targets-by-id\1fkt3Xe3wDSNU3-8StUP8qu7ATEJkGMI0\Summa Terra Ventures Company Folder\Projects\Utah\12SB - Hunter's Landing\Construction\Draws\Rich Development\Draw #8\Hunter's Landing Aug Draw Docs (9-10-24).pdf"
"12SB Hunters Landing","Rich Development\Draw #10","Hunters Landing Nov Draw (11-14) (Signed).pdf",".pdf","9420","2024-11-19 08:58","I:\.shortcut-targets-by-id\1fkt3Xe3wDSNU3-8StUP8qu7ATEJkGMI0\Summa Terra Ventures Company Folder\Projects\Utah\12SB - Hunter's Landing\Construction\Draws\Rich Development\Draw #10\Hunters Landing Nov Draw (11-14) (Signed).pdf"
"12SB Hunters Landing","Rich Development\Draw #10","Rich Development Draw #10.xlsx",".xlsx","28.5","2024-12-03 11:11","I:\.shortcut-targets-by-id\1fkt3Xe3wDSNU3-8StUP8qu7ATEJkGMI0\Summa Terra Ventures Company Folder\Projects\Utah\12SB - Hunter's Landing\Construction\Draws\Rich Development\Draw #10\Rich Development Draw #10.xlsx"
"12SB Hunters Landing","Rich Development\Draw #10\Archive","Hunters Landing Nov Draw (11-1).pdf",".pdf","9793","2024-11-05 15:00","I:\.shortcut-targets-by-id\1fkt3Xe3wDSNU3-8StUP8qu7ATEJkGMI0\Summa Terra Ventures Company Folder\Projects\Utah\12SB - Hunter's Landing\Construction\Draws\Rich Development\Draw #10\Archive\Hunters Landing Nov Draw (11-1).pdf"
"12SB Hunters Landing","Rich Development\Draw #10\Archive","Hunter's Landing Continutation Sheet Nov.xlsx",".xlsx","72.4","2024-11-05 15:00","I:\.shortcut-targets-by-id\1fkt3Xe3wDSNU3-8StUP8qu7ATEJkGMI0\Summa Terra Ventures Company Folder\Projects\Utah\12SB - Hunter's Landing\Construction\Draws\Rich Development\Draw #10\Archive\Hunter's Landing Continutation Sheet Nov.xlsx"
"12SB Hunters Landing","Rich Development\Draw #10\Archive","Hunters Landing Nov Draw (11-14).pdf",".pdf","9366.9","2024-11-14 15:14","I:\.shortcut-targets-by-id\1fkt3Xe3wDSNU3-8StUP8qu7ATEJkGMI0\Summa Terra Ventures Company Folder\Projects\Utah\12SB - Hunter's Landing\Construction\Draws\Rich Development\Draw #10\Archive\Hunters Landing Nov Draw (11-14).pdf"
"12SB Hunters Landing","Rich Development\Draw #11","Hunter's Landing Continutation Sheet Dec.xlsx",".xlsx","29","2024-12-18 16:53","I:\.shortcut-targets-by-id\1fkt3Xe3wDSNU3-8StUP8qu7ATEJkGMI0\Summa Terra Ventures Company Folder\Projects\Utah\12SB - Hunter's Landing\Construction\Draws\Rich Development\Draw #11\Hunter's Landing Continutation Sheet Dec.xlsx"
"12SB Hunters Landing","Rich Development\Draw #11","Hunter's Landing Dec Draw (12-17-2024) V3 SIGNED (version 6).pdf",".pdf","280.5","2024-12-27 11:14","I:\.shortcut-targets-by-id\1fkt3Xe3wDSNU3-8StUP8qu7ATEJkGMI0\Summa Terra Ventures Company Folder\Projects\Utah\12SB - Hunter's Landing\Construction\Draws\Rich Development\Draw #11\Hunter's Landing Dec Draw (12-17-2024) V3 SIGNED (version 6).pdf"
"12SB Hunters Landing","Rich Development\Draw #11\[OLD]","[OLD] Hunter's Landing Dec Draw (12-12-2024).pdf",".pdf","15581.2","2024-12-19 09:10","I:\.shortcut-targets-by-id\1fkt3Xe3wDSNU3-8StUP8qu7ATEJkGMI0\Summa Terra Ventures Company Folder\Projects\Utah\12SB - Hunter's Landing\Construction\Draws\Rich Development\Draw #11\[OLD]\[OLD] Hunter's Landing Dec Draw (12-12-2024).pdf"
"12SB Hunters Landing","Rich Development\Draw #11\[OLD]","[OLD] Hunter's Landing Dec Draw (12-17-2024) V3 SIGNED (version 5).pdf",".pdf","15068.8","2024-12-27 11:14","I:\.shortcut-targets-by-id\1fkt3Xe3wDSNU3-8StUP8qu7ATEJkGMI0\Summa Terra Ventures Company Folder\Projects\Utah\12SB - Hunter's Landing\Construction\Draws\Rich Development\Draw #11\[OLD]\[OLD] Hunter's Landing Dec Draw (12-17-2024) V3 SIGNED (version 5).pdf"
"12SB Hunters Landing","Rich Development\Draw #12","Hunter's Landing Jan Draw (1-24-2025) (Signed).pdf",".pdf","7602.3","2025-01-30 15:06","I:\.shortcut-targets-by-id\1fkt3Xe3wDSNU3-8StUP8qu7ATEJkGMI0\Summa Terra Ventures Company Folder\Projects\Utah\12SB - Hunter's Landing\Construction\Draws\Rich Development\Draw #12\Hunter's Landing Jan Draw (1-24-2025) (Signed).pdf"
"12SB Hunters Landing","Rich Development\Draw #12\[OLD]","[OLD] Hunter's Landing Jan Draw (1-15-2025).pdf",".pdf","7026.7","2025-01-30 15:07","I:\.shortcut-targets-by-id\1fkt3Xe3wDSNU3-8StUP8qu7ATEJkGMI0\Summa Terra Ventures Company Folder\Projects\Utah\12SB - Hunter's Landing\Construction\Draws\Rich Development\Draw #12\[OLD]\[OLD] Hunter's Landing Jan Draw (1-15-2025).pdf"
"12SB Hunters Landing","Rich Development\Prelims",".txt",".txt","0","2025-02-04 09:08","I:\.shortcut-targets-by-id\1fkt3Xe3wDSNU3-8StUP8qu7ATEJkGMI0\Summa Terra Ventures Company Folder\Projects\Utah\12SB - Hunter's Landing\Construction\Draws\Rich Development\Prelims\.txt"
"12SB Hunters Landing","Rich Development\Prelims","Sunbelt Salmon HVAC Prelim.pdf",".pdf","9459","2025-02-04 09:08","I:\.shortcut-targets-by-id\1fkt3Xe3wDSNU3-8StUP8qu7ATEJkGMI0\Summa Terra Ventures Company Folder\Projects\Utah\12SB - Hunter's Landing\Construction\Draws\Rich Development\Prelims\Sunbelt Salmon HVAC Prelim.pdf"
"12SB Hunters Landing","Rich Development\Draw #13","Hunter's Landing Feb Draw (3-7-25).pdf",".pdf","22459.5","2025-03-10 14:25","I:\.shortcut-targets-by-id\1fkt3Xe3wDSNU3-8StUP8qu7ATEJkGMI0\Summa Terra Ventures Company Folder\Projects\Utah\12SB - Hunter's Landing\Construction\Draws\Rich Development\Draw #13\Hunter's Landing Feb Draw (3-7-25).pdf"
"12SB Hunters Landing","Rich Development\Draw #13","Hunter's Landing Feb Draw (3-10-25) (Signed).pdf",".pdf","23286.7","2025-03-12 13:34","I:\.shortcut-targets-by-id\1fkt3Xe3wDSNU3-8StUP8qu7ATEJkGMI0\Summa Terra Ventures Company Folder\Projects\Utah\12SB - Hunter's Landing\Construction\Draws\Rich Development\Draw #13\Hunter's Landing Feb Draw (3-10-25) (Signed).pdf"
"12SB Hunters Landing","Rich Development\Exterior Wall Project Research","Hunters Landing Rebuild Cost Tracker.xlsx",".xlsx","27.8","2025-04-28 12:22","I:\.shortcut-targets-by-id\1fkt3Xe3wDSNU3-8StUP8qu7ATEJkGMI0\Summa Terra Ventures Company Folder\Projects\Utah\12SB - Hunter's Landing\Construction\Draws\Rich Development\Exterior Wall Project Research\Hunters Landing Rebuild Cost Tracker.xlsx"
"12SB Hunters Landing","Rich Development\Draw #14","HL Cost To Complete.xlsx",".xlsx","56.4","2025-05-14 08:07","I:\.shortcut-targets-by-id\1fkt3Xe3wDSNU3-8StUP8qu7ATEJkGMI0\Summa Terra Ventures Company Folder\Projects\Utah\12SB - Hunter's Landing\Construction\Draws\Rich Development\Draw #14\HL Cost To Complete.xlsx"
"12SB Hunters Landing","Rich Development\Draw #14","Hunter's Landing Draw #27 (5-28-25) version 2 (Signed).pdf",".pdf","48081.6","2025-05-28 16:52","I:\.shortcut-targets-by-id\1fkt3Xe3wDSNU3-8StUP8qu7ATEJkGMI0\Summa Terra Ventures Company Folder\Projects\Utah\12SB - Hunter's Landing\Construction\Draws\Rich Development\Draw #14\Hunter's Landing Draw #27 (5-28-25) version 2 (Signed).pdf"
"12SB Hunters Landing","Rich Development\Draw #14\Working Docs","Hunter's Landing Draw 27 Workthrough.xlsx",".xlsx","33.8","2025-05-09 13:04","I:\.shortcut-targets-by-id\1fkt3Xe3wDSNU3-8StUP8qu7ATEJkGMI0\Summa Terra Ventures Company Folder\Projects\Utah\12SB - Hunter's Landing\Construction\Draws\Rich Development\Draw #14\Working Docs\Hunter's Landing Draw 27 Workthrough.xlsx"
